0.3995,0.1501,0.6739,0.0492,0.0493,0.0078,-0.0015
0.4133,0.1555,0.6972,0.0510,0.0510,0.0081,-0.0016
0.4265,0.1606,0.7195,0.0528,0.0527,0.0084,-0.0016
0.4391,0.1654,0.7408,0.0545,0.0542,0.0087,-0.0017
0.4510,0.1701,0.7609,0.0560,0.0556,0.0089,-0.0017
0.4622,0.1746,0.7799,0.0575,0.0570,0.0092,-0.0017
0.4727,0.1789,0.7977,0.0589,0.0583,0.0094,-0.0018
0.4826,0.1824,0.8143,0.0603,0.0595,0.0096,-0.0018
0.4917,0.1863,0.8297,0.0615,0.0607,0.0098,-0.0019
0.5000,0.1896,0.8438,0.0626,0.0617,0.0100,-0.0019
0.5076,0.1927,0.8566,0.0637,0.0626,0.0102,-0.0019
0.5145,0.1953,0.8682,0.0648,0.0635,0.0104,-0.0020
0.5205,0.1980,0.8785,0.0657,0.0643,0.0105,-0.0020
0.5257,0.2002,0.8873,0.0666,0.0650,0.0107,-0.0021
0.5301,0.2025,0.8949,0.0672,0.0655,0.0108,-0.0020
0.5339,0.2039,0.9012,0.0681,0.0661,0.0110,-0.0021
0.5366,0.2059,0.9061,0.0685,0.0664,0.0110,-0.0021
0.5386,0.2069,0.9095,0.0692,0.0666,0.0112,-0.0021
0.5397,0.2083,0.9115,0.0694,0.0668,0.0112,-0.0020
0.5401,0.2085,0.9124,0.0698,0.0668,0.0113,-0.0020
0.5398,0.2085,0.9116,0.0703,0.0670,0.0115,-0.0022
0.5383,0.2099,0.9095,0.0702,0.0668,0.0114,-0.0021
0.5362,0.2087,0.9061,0.0706,0.0665,0.0116,-0.0021
0.5332,0.2088,0.9011,0.0704,0.0662,0.0115,-0.0021
0.5296,0.2077,0.8951,0.0705,0.0658,0.0116,-0.0021
0.5249,0.2082,0.8874,0.0702,0.0654,0.0115,-0.0021
0.5191,0.2075,0.8785,0.0701,0.0644,0.0114,-0.0018
0.5135,0.2046,0.8683,0.0703,0.0641,0.0117,-0.0022
0.5062,0.2032,0.8565,0.0694,0.0631,0.0115,-0.0020
0.4987,0.2004,0.8440,0.0690,0.0622,0.0115,-0.0019
0.4899,0.1982,0.8299,0.0681,0.0610,0.0113,-0.0017
0.4810,0.1950,0.8145,0.0682,0.0601,0.0116,-0.0019
0.4712,0.1915,0.7981,0.0668,0.0589,0.0113,-0.0019
0.4604,0.1885,0.7801,0.0658,0.0577,0.0111,-0.0018
0.4494,0.1841,0.7615,0.0652,0.0563,0.0112,-0.0018
0.4378,0.1806,0.7416,0.0635,0.0551,0.0108,-0.0020
0.4247,0.1767,0.7203,0.0623,0.0533,0.0106,-0.0016
0.4116,0.1721,0.6981,0.0606,0.0518,0.0103,-0.0017
0.3978,0.1663,0.6750,0.0595,0.0500,0.0103,-0.0016
0.3835,0.1616,0.6509,0.0574,0.0483,0.0098,-0.0015
0.3685,0.1549,0.6258,0.0558,0.0463,0.0097,-0.0014
0.3532,0.1492,0.5998,0.0537,0.0446,0.0093,-0.0014
0.3376,0.1426,0.5732,0.0518,0.0426,0.0090,-0.0014
0.3210,0.1363,0.5454,0.0494,0.0405,0.0085,-0.0012
0.3042,0.1292,0.5170,0.0471,0.0383,0.0082,-0.0011
0.2871,0.1218,0.4878,0.0446,0.0363,0.0078,-0.0012
0.2695,0.1146,0.4579,0.0419,0.0340,0.0073,-0.0011
0.2515,0.1070,0.4274,0.0392,0.0317,0.0068,-0.0010
0.2331,0.0993,0.3962,0.0364,0.0295,0.0064,-0.0009
0.2144,0.0914,0.3644,0.0335,0.0271,0.0059,-0.0009
0.1954,0.0834,0.3321,0.0305,0.0247,0.0053,-0.0008
0.1761,0.0752,0.2994,0.0276,0.0223,0.0048,-0.0007
0.1565,0.0670,0.2661,0.0245,0.0198,0.0043,-0.0006
0.1367,0.0586,0.2325,0.0215,0.0173,0.0038,-0.0005
0.1167,0.0502,0.1985,0.0184,0.0148,0.0032,-0.0005
0.0966,0.0417,0.1642,0.0153,0.0122,0.0027,-0.0004
0.0762,0.0331,0.1296,0.0121,0.0097,0.0021,-0.0003
0.0558,0.0245,0.0949,0.0090,0.0071,0.0016,-0.0002
0.0353,0.0159,0.0601,0.0058,0.0045,0.0011,-0.0001
0.0147,0.0072,0.0251,0.0026,0.0019,0.0005,-0.0001
-0.0059,-0.0015,-0.0099,-0.0006,-0.0007,-0.0001,0.0000
-0.0265,-0.0102,-0.0449,-0.0038,-0.0033,-0.0006,0.0001
-0.0471,-0.0189,-0.0799,-0.0070,-0.0059,-0.0012,0.0002
-0.0676,-0.0275,-0.1147,-0.0101,-0.0085,-0.0017,0.0003
-0.0879,-0.0361,-0.1493,-0.0133,-0.0111,-0.0023,0.0003
-0.1082,-0.0446,-0.1837,-0.0164,-0.0136,-0.0028,0.0004
-0.1283,-0.0530,-0.2179,-0.0195,-0.0162,-0.0033,0.0005
-0.1482,-0.0614,-0.2517,-0.0225,-0.0187,-0.0039,0.0006
-0.1679,-0.0694,-0.2852,-0.0256,-0.0211,-0.0044,0.0007
-0.1874,-0.0778,-0.3182,-0.0285,-0.0236,-0.0049,0.0008
-0.2066,-0.0857,-0.3508,-0.0314,-0.0260,-0.0054,0.0008
-0.2254,-0.0936,-0.3828,-0.0342,-0.0284,-0.0059,0.0009
-0.2439,-0.1014,-0.4143,-0.0370,-0.0307,-0.0063,0.0009
-0.2622,-0.1086,-0.4452,-0.0398,-0.0330,-0.0069,0.0011
-0.2799,-0.1157,-0.4754,-0.0424,-0.0352,-0.0073,0.0010
-0.2975,-0.1229,-0.5050,-0.0449,-0.0374,-0.0077,0.0012
-0.3144,-0.1294,-0.5337,-0.0474,-0.0395,-0.0082,0.0012
-0.3310,-0.1360,-0.5618,-0.0498,-0.0416,-0.0086,0.0013
-0.3470,-0.1429,-0.5890,-0.0520,-0.0436,-0.0089,0.0014
-0.3625,-0.1491,-0.6152,-0.0540,-0.0455,-0.0092,0.0014
-0.3775,-0.1552,-0.6406,-0.0561,-0.0474,-0.0095,0.0015
-0.3921,-0.1605,-0.6652,-0.0582,-0.0492,-0.0100,0.0015
-0.4061,-0.1660,-0.6887,-0.0598,-0.0511,-0.0101,0.0017
-0.4191,-0.1710,-0.7111,-0.0616,-0.0525,-0.0105,0.0015
-0.4321,-0.1759,-0.7326,-0.0632,-0.0542,-0.0107,0.0017
-0.4441,-0.1800,-0.7530,-0.0648,-0.0556,-0.0110,0.0017
-0.4556,-0.1841,-0.7722,-0.0660,-0.0570,-0.0112,0.0017
-0.4661,-0.1880,-0.7903,-0.0672,-0.0582,-0.0113,0.0017
-0.4763,-0.1910,-0.8072,-0.0685,-0.0595,-0.0116,0.0018
-0.4857,-0.1946,-0.8230,-0.0691,-0.0607,-0.0116,0.0018
-0.4945,-0.1971,-0.8372,-0.0701,-0.0619,-0.0118,0.0021
-0.5026,-0.1992,-0.8512,-0.0709,-0.0628,-0.0119,0.0020
-0.5097,-0.2011,-0.8630,-0.0714,-0.0635,-0.0119,0.0019
-0.5164,-0.2014,-0.8740,-0.0714,-0.0643,-0.0119,0.0020
-0.5224,-0.2022,-0.8835,-0.0717,-0.0651,-0.0120,0.0022
-0.5275,-0.2037,-0.8918,-0.0716,-0.0658,-0.0117,0.0023
-0.5317,-0.2039,-0.8992,-0.0710,-0.0659,-0.0116,0.0019
-0.5352,-0.2043,-0.9046,-0.0709,-0.0664,-0.0114,0.0021
-0.5384,-0.2017,-0.9092,-0.0707,-0.0668,-0.0117,0.0023
-0.5402,-0.2027,-0.9122,-0.0697,-0.0669,-0.0112,0.0021
-0.5411,-0.2003,-0.9135,-0.0687,-0.0668,-0.0111,0.0021
-0.5415,-0.1982,-0.9142,-0.0685,-0.0666,-0.0111,0.0019
-0.5410,-0.1972,-0.9132,-0.0664,-0.0663,-0.0104,0.0018
-0.5404,-0.1929,-0.9110,-0.0656,-0.0664,-0.0104,0.0021
-0.5386,-0.1926,-0.9074,-0.0640,-0.0662,-0.0098,0.0022
-0.5354,-0.1885,-0.9021,-0.0625,-0.0654,-0.0096,0.0019
-0.5320,-0.1842,-0.8955,-0.0612,-0.0652,-0.0094,0.0022
-0.5274,-0.1810,-0.8883,-0.0589,-0.0642,-0.0087,0.0018
-0.5226,-0.1751,-0.8789,-0.0578,-0.0637,-0.0088,0.0021
-0.5166,-0.1724,-0.8685,-0.0563,-0.0630,-0.0083,0.0021
-0.5094,-0.1689,-0.8567,-0.0534,-0.0616,-0.0077,0.0016
-0.5019,-0.1620,-0.8441,-0.0516,-0.0604,-0.0074,0.0015
-0.4937,-0.1585,-0.8297,-0.0496,-0.0595,-0.0068,0.0016
-0.4852,-0.1528,-0.8144,-0.0478,-0.0586,-0.0067,0.0019
-0.4752,-0.1485,-0.7972,-0.0440,-0.0574,-0.0054,0.0018
-0.4646,-0.1430,-0.7789,-0.0434,-0.0560,-0.0057,0.0018
-0.4532,-0.1360,-0.7593,-0.0411,-0.0545,-0.0054,0.0018
-0.4406,-0.1323,-0.7402,-0.0387,-0.0520,-0.0046,0.0007
-0.4284,-0.1253,-0.7176,-0.0373,-0.0513,-0.0047,0.0017
-0.4148,-0.1176,-0.6950,-0.0343,-0.0492,-0.0042,0.0013
-0.4010,-0.1134,-0.6717,-0.0319,-0.0474,-0.0036,0.0012
-0.3866,-0.1053,-0.6468,-0.0292,-0.0459,-0.0031,0.0014
-0.3704,-0.0998,-0.6211,-0.0287,-0.0431,-0.0034,0.0006
-0.3548,-0.0943,-0.5943,-0.0252,-0.0414,-0.0026,0.0007
-0.3384,-0.0899,-0.5653,-0.0232,-0.0402,-0.0020,0.0014
-0.3217,-0.0857,-0.5370,-0.0216,-0.0383,-0.0017,0.0014
-0.3040,-0.0774,-0.5073,-0.0203,-0.0360,-0.0019,0.0013
-0.2860,-0.0736,-0.4772,-0.0184,-0.0339,-0.0013,0.0012
-0.2674,-0.0653,-0.4466,-0.0161,-0.0312,-0.0012,0.0008
-0.2485,-0.0597,-0.4141,-0.0145,-0.0293,-0.0011,0.0011
-0.2283,-0.0550,-0.3815,-0.0130,-0.0264,-0.0010,0.0005
-0.2094,-0.0487,-0.3483,-0.0116,-0.0249,-0.0007,0.0012
-0.1885,-0.0442,-0.3148,-0.0097,-0.0218,-0.0004,0.0004
-0.1677,-0.0399,-0.2804,-0.0085,-0.0192,-0.0002,0.0002
-0.1476,-0.0329,-0.2458,-0.0073,-0.0172,-0.0004,0.0005
-0.1263,-0.0290,-0.2109,-0.0059,-0.0145,-0.0001,0.0002
-0.1049,-0.0241,-0.1750,-0.0052,-0.0120,-0.0002,0.0002
-0.0836,-0.0187,-0.1393,-0.0039,-0.0097,-0.0000,0.0002
-0.0617,-0.0135,-0.1030,-0.0032,-0.0070,-0.0001,0.0000
-0.0400,-0.0085,-0.0668,-0.0021,-0.0045,-0.0000,0.0000
-0.0184,-0.0030,-0.0306,-0.0016,-0.0022,-0.0002,0.0001
0.0036,0.0018,0.0059,-0.0004,0.0005,-0.0000,-0.0001
0.0254,0.0072,0.0422,0.0002,0.0029,-0.0001,-0.0001
0.0473,0.0118,0.0785,0.0011,0.0055,-0.0000,-0.0002
0.0690,0.0173,0.1147,0.0018,0.0080,-0.0001,-0.0002
0.0907,0.0227,0.1508,0.0025,0.0105,-0.0002,-0.0003
0.1122,0.0280,0.1866,0.0033,0.0130,-0.0002,-0.0004
0.1335,0.0332,0.2221,0.0040,0.0154,-0.0002,-0.0005
0.1547,0.0385,0.2573,0.0047,0.0179,-0.0003,-0.0005
0.1756,0.0436,0.2920,0.0055,0.0203,-0.0003,-0.0006
0.1963,0.0488,0.3264,0.0062,0.0227,-0.0003,-0.0006
0.2166,0.0538,0.3602,0.0070,0.0250,-0.0003,-0.0007
0.2367,0.0588,0.3935,0.0077,0.0274,-0.0004,-0.0008
0.2564,0.0636,0.4263,0.0084,0.0297,-0.0004,-0.0009
0.2757,0.0684,0.4584,0.0091,0.0319,-0.0004,-0.0009
0.2945,0.0731,0.4898,0.0098,0.0341,-0.0004,-0.0010
0.3129,0.0778,0.5204,0.0104,0.0362,-0.0004,-0.0010
0.3309,0.0821,0.5503,0.0111,0.0383,-0.0004,-0.0011
0.3484,0.0865,0.5793,0.0118,0.0403,-0.0004,-0.0012
0.3654,0.0907,0.6075,0.0124,0.0423,-0.0005,-0.0013
0.3817,0.0949,0.6348,0.0131,0.0442,-0.0005,-0.0013
0.3976,0.0989,0.6611,0.0137,0.0460,-0.0005,-0.0013
0.4127,0.1027,0.6863,0.0143,0.0478,-0.0004,-0.0014
0.4274,0.1066,0.7106,0.0150,0.0495,-0.0005,-0.0015
0.4413,0.1103,0.7338,0.0155,0.0511,-0.0005,-0.0015
0.4545,0.1139,0.7559,0.0161,0.0526,-0.0005,-0.0015
0.4671,0.1169,0.7768,0.0168,0.0541,-0.0004,-0.0016
0.4790,0.1203,0.7966,0.0175,0.0555,-0.0003,-0.0016
0.4901,0.1236,0.8151,0.0181,0.0568,-0.0003,-0.0016
0.5005,0.1265,0.8324,0.0187,0.0580,-0.0003,-0.0017
0.5102,0.1292,0.8485,0.0194,0.0593,-0.0002,-0.0018
0.5189,0.1320,0.8632,0.0200,0.0602,-0.0001,-0.0017
0.5271,0.1347,0.8767,0.0210,0.0613,0.0000,-0.0019
0.5342,0.1373,0.8888,0.0213,0.0620,-0.0000,-0.0018
0.5407,0.1393,0.8994,0.0220,0.0629,0.0002,-0.0019
0.5464,0.1418,0.9091,0.0230,0.0636,0.0003,-0.0019
0.5511,0.1440,0.9170,0.0235,0.0641,0.0003,-0.0019
0.5547,0.1452,0.9236,0.0242,0.0644,0.0006,-0.0017
0.5579,0.1479,0.9286,0.0249,0.0650,0.0006,-0.0019
0.5601,0.1487,0.9323,0.0261,0.0653,0.0009,-0.0019
0.5615,0.1496,0.9346,0.0265,0.0656,0.0010,-0.0020
0.5621,0.1509,0.9357,0.0276,0.0657,0.0013,-0.0020
0.5616,0.1525,0.9353,0.0280,0.0656,0.0014,-0.0019
0.5605,0.1535,0.9338,0.0286,0.0655,0.0014,-0.0018
0.5587,0.1540,0.9303,0.0292,0.0656,0.0016,-0.0021
0.5555,0.1548,0.9254,0.0294,0.0651,0.0016,-0.0019
0.5517,0.1540,0.9195,0.0301,0.0645,0.0020,-0.0017
0.5474,0.1557,0.9119,0.0306,0.0644,0.0019,-0.0020
0.5413,0.1553,0.9026,0.0311,0.0634,0.0022,-0.0016
0.5354,0.1540,0.8927,0.0318,0.0630,0.0025,-0.0018
0.5285,0.1531,0.8814,0.0329,0.0621,0.0030,-0.0017
0.5206,0.1519,0.8684,0.0329,0.0613,0.0030,-0.0018
0.5123,0.1518,0.8545,0.0329,0.0606,0.0029,-0.0019
0.5029,0.1504,0.8386,0.0337,0.0597,0.0032,-0.0020
0.4922,0.1493,0.8222,0.0332,0.0579,0.0031,-0.0014
0.4816,0.1475,0.8040,0.0336,0.0571,0.0033,-0.0017
0.4698,0.1452,0.7843,0.0343,0.0560,0.0036,-0.0018
0.4576,0.1432,0.7642,0.0340,0.0545,0.0036,-0.0017
0.4445,0.1406,0.7429,0.0332,0.0528,0.0034,-0.0015
0.4313,0.1375,0.7207,0.0337,0.0515,0.0038,-0.0016
0.4171,0.1339,0.6968,0.0330,0.0501,0.0036,-0.0018
0.4020,0.1286,0.6723,0.0331,0.0479,0.0041,-0.0013
0.3868,0.1265,0.6463,0.0326,0.0467,0.0038,-0.0018
0.3703,0.1212,0.6198,0.0315,0.0443,0.0038,-0.0012
0.3542,0.1158,0.5926,0.0313,0.0426,0.0040,-0.0014
0.3372,0.1123,0.5642,0.0301,0.0407,0.0037,-0.0014
0.3198,0.1064,0.5357,0.0292,0.0385,0.0038,-0.0011
0.3022,0.1006,0.5059,0.0285,0.0366,0.0038,-0.0013
0.2836,0.0956,0.4752,0.0266,0.0342,0.0034,-0.0010
0.2649,0.0891,0.4440,0.0257,0.0320,0.0035,-0.0010
0.2456,0.0830,0.4119,0.0242,0.0295,0.0033,-0.0008
0.2264,0.0765,0.3797,0.0227,0.0274,0.0031,-0.0008
0.2066,0.0701,0.3469,0.0208,0.0247,0.0028,-0.0005
0.1869,0.0632,0.3132,0.0192,0.0227,0.0026,-0.0007
0.1666,0.0561,0.2795,0.0171,0.0202,0.0023,-0.0006
0.1461,0.0493,0.2452,0.0152,0.0177,0.0020,-0.0005
0.1256,0.0417,0.2107,0.0135,0.0152,0.0018,-0.0005
0.1048,0.0346,0.1758,0.0114,0.0127,0.0015,-0.0004
0.0839,0.0273,0.1406,0.0093,0.0102,0.0012,-0.0003
0.0628,0.0201,0.1052,0.0072,0.0076,0.0009,-0.0002
0.0416,0.0128,0.0697,0.0050,0.0050,0.0006,-0.0001
0.0204,0.0055,0.0341,0.0029,0.0025,0.0003,-0.0001
-0.0008,-0.0018,-0.0016,0.0008,-0.0001,0.0000,0.0000
-0.0221,-0.0090,-0.0373,-0.0013,-0.0027,-0.0003,0.0001
-0.0433,-0.0163,-0.0729,-0.0035,-0.0052,-0.0006,0.0002
-0.0644,-0.0236,-0.1084,-0.0056,-0.0078,-0.0009,0.0002
-0.0855,-0.0308,-0.1438,-0.0077,-0.0103,-0.0012,0.0003
-0.1063,-0.0381,-0.1788,-0.0099,-0.0128,-0.0015,0.0004
-0.1272,-0.0451,-0.2138,-0.0119,-0.0154,-0.0018,0.0005
-0.1478,-0.0521,-0.2483,-0.0140,-0.0179,-0.0021,0.0005
-0.1682,-0.0590,-0.2825,-0.0160,-0.0204,-0.0023,0.0007
-0.1883,-0.0658,-0.3163,-0.0180,-0.0228,-0.0026,0.0007
-0.2081,-0.0726,-0.3496,-0.0200,-0.0252,-0.0029,0.0008
-0.2276,-0.0789,-0.3824,-0.0219,-0.0276,-0.0032,0.0008
-0.2468,-0.0856,-0.4146,-0.0238,-0.0299,-0.0034,0.0009
-0.2656,-0.0920,-0.4461,-0.0256,-0.0322,-0.0037,0.0010
-0.2841,-0.0981,-0.4772,-0.0273,-0.0344,-0.0039,0.0011
-0.3021,-0.1037,-0.5073,-0.0290,-0.0365,-0.0041,0.0011
-0.3196,-0.1097,-0.5370,-0.0306,-0.0385,-0.0043,0.0011
-0.3368,-0.1151,-0.5655,-0.0323,-0.0407,-0.0047,0.0012
-0.3535,-0.1206,-0.5934,-0.0337,-0.0427,-0.0048,0.0013
-0.3696,-0.1260,-0.6205,-0.0351,-0.0447,-0.0049,0.0014
-0.3851,-0.1310,-0.6464,-0.0363,-0.0465,-0.0050,0.0014
-0.4002,-0.1353,-0.6717,-0.0377,-0.0483,-0.0052,0.0015
-0.4146,-0.1394,-0.6957,-0.0390,-0.0501,-0.0054,0.0016
-0.4285,-0.1438,-0.7192,-0.0400,-0.0516,-0.0055,0.0015
-0.4416,-0.1479,-0.7410,-0.0409,-0.0532,-0.0056,0.0016
-0.4542,-0.1517,-0.7619,-0.0417,-0.0548,-0.0056,0.0017
-0.4661,-0.1541,-0.7818,-0.0427,-0.0560,-0.0059,0.0016
-0.4774,-0.1577,-0.8005,-0.0435,-0.0575,-0.0059,0.0018
-0.4878,-0.1608,-0.8180,-0.0441,-0.0586,-0.0059,0.0017
-0.4976,-0.1627,-0.8342,-0.0446,-0.0599,-0.0060,0.0018
-0.5066,-0.1654,-0.8492,-0.0451,-0.0608,-0.0060,0.0018
-0.5150,-0.1662,-0.8630,-0.0452,-0.0619,-0.0059,0.0019
-0.5227,-0.1678,-0.8758,-0.0455,-0.0627,-0.0060,0.0019
-0.5294,-0.1684,-0.8870,-0.0452,-0.0634,-0.0058,0.0019
-0.5357,-0.1694,-0.8970,-0.0452,-0.0643,-0.0057,0.0021
-0.5412,-0.1710,-0.9057,-0.0449,-0.0651,-0.0054,0.0022
-0.5455,-0.1695,-0.9134,-0.0446,-0.0651,-0.0055,0.0019
-0.5491,-0.1691,-0.9191,-0.0438,-0.0656,-0.0052,0.0020
-0.5525,-0.1668,-0.9242,-0.0437,-0.0660,-0.0053,0.0021
-0.5548,-0.1673,-0.9274,-0.0426,-0.0665,-0.0046,0.0024
-0.5555,-0.1651,-0.9294,-0.0412,-0.0658,-0.0045,0.0018
-0.5556,-0.1630,-0.9296,-0.0402,-0.0657,-0.0042,0.0017
-0.5561,-0.1600,-0.9292,-0.0399,-0.0660,-0.0044,0.0021
-0.5552,-0.1577,-0.9270,-0.0382,-0.0660,-0.0039,0.0023
-0.5526,-0.1555,-0.9234,-0.0373,-0.0652,-0.0037,0.0018
-0.5499,-0.1526,-0.9183,-0.0359,-0.0649,-0.0034,0.0020
-0.5466,-0.1490,-0.9121,-0.0348,-0.0647,-0.0031,0.0022
-0.5424,-0.1447,-0.9048,-0.0335,-0.0640,-0.0029,0.0021
-0.5367,-0.1409,-0.8952,-0.0310,-0.0632,-0.0023,0.0021
-0.5314,-0.1396,-0.8852,-0.0297,-0.0631,-0.0017,0.0025
-0.5239,-0.1352,-0.8735,-0.0281,-0.0615,-0.0016,0.0019
-0.5163,-0.1267,-0.8603,-0.0270,-0.0606,-0.0017,0.0021
-0.5077,-0.1249,-0.8461,-0.0245,-0.0593,-0.0010,0.0018
-0.4984,-0.1191,-0.8303,-0.0235,-0.0581,-0.0010,0.0018
-0.4883,-0.1156,-0.8134,-0.0213,-0.0568,-0.0004,0.0017
-0.4775,-0.1088,-0.7955,-0.0202,-0.0552,-0.0005,0.0015
-0.4657,-0.1049,-0.7753,-0.0176,-0.0540,0.0002,0.0016
-0.4531,-0.1001,-0.7549,-0.0158,-0.0520,0.0007,0.0011
-0.4408,-0.0928,-0.7332,-0.0154,-0.0511,0.0003,0.0018
-0.4267,-0.0920,-0.7099,-0.0128,-0.0492,0.0011,0.0014
-0.4124,-0.0855,-0.6860,-0.0113,-0.0475,0.0013,0.0014
-0.3980,-0.0791,-0.6615,-0.0103,-0.0459,0.0013,0.0016
-0.3821,-0.0756,-0.6350,-0.0089,-0.0439,0.0015,0.0014
-0.3655,-0.0713,-0.6078,-0.0077,-0.0417,0.0015,0.0011
-0.3492,-0.0689,-0.5803,-0.0066,-0.0398,0.0018,0.0011
-0.3316,-0.0621,-0.5511,-0.0057,-0.0378,0.0017,0.0011
-0.3138,-0.0574,-0.5212,-0.0048,-0.0359,0.0018,0.0012
-0.2950,-0.0560,-0.4902,-0.0030,-0.0336,0.0024,0.0009
-0.2759,-0.0518,-0.4588,-0.0028,-0.0311,0.0023,0.0006
-0.2567,-0.0458,-0.4263,-0.0021,-0.0292,0.0020,0.0008
-0.2370,-0.0427,-0.3935,-0.0016,-0.0270,0.0021,0.0008
-0.2167,-0.0381,-0.3599,-0.0007,-0.0244,0.0020,0.0006
-0.1966,-0.0324,-0.3261,-0.0002,-0.0224,0.0020,0.0008
-0.1753,-0.0300,-0.2913,-0.0005,-0.0196,0.0016,0.0003
-0.1547,-0.0256,-0.2565,-0.0004,-0.0176,0.0014,0.0006
-0.1327,-0.0227,-0.2205,-0.0001,-0.0147,0.0014,0.0002
-0.1118,-0.0185,-0.1849,-0.0002,-0.0129,0.0011,0.0006
-0.0900,-0.0147,-0.1491,0.0001,-0.0102,0.0010,0.0003
